biomarkerID,biomarkerName,biomarkerType,curated_disease_name,biomarkerUsage,sample,curated_breed_name,sex,age,weight,cellLine,organism,gene,traitAssociation,roc,km,cox,conclusion,pmid
698,palmitic,metabolite,intestinal disorder,diagnosis,"48 of these were diagnosed with CE, while 68 were healthy dogs enrolled as control group",,both,4-144 months,4-36.3kg,,9615,,,,,,"These results suggest that lipidomic status may reflect the “gut health”, and the non–invasive analysis of RBC membrane might have the potential to become a candidate biomarker in the evaluation of dogs affected by CE",34573570
1051,cfa-miR-147,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12993,cfa-miR-499,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
1032,cfa-miR-1,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
1033,cfa-miR-133a,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
1034,cfa-miR-133b,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12994,cfa-miR-208b,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12995,cfa-miR-215,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
1064,cfa-miR-122,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
1030,cfa-miR-148a,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12964,cfa-miR-216a,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
699,linoleic acids,metabolite,intestinal disorder,diagnosis,"48 of these were diagnosed with CE, while 68 were healthy dogs enrolled as control group",,both,4-144 months,4-36.3kg,,9615,,,,,,"These results suggest that lipidomic status may reflect the “gut health”, and the non–invasive analysis of RBC membrane might have the potential to become a candidate biomarker in the evaluation of dogs affected by CE",34573570
12965,cfa-miR-216b,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12914,cfa-miR-217,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
1019,cfa-miR-375,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
